,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.830,0.001,0.104,0.271,0.148,0.976,0.001,0.100
DCC_joint,,0.830,,0.000,0.000,0.000,0.000,0.174,0.000,0.000
DCC_bivariate_loop,,0.001,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
SW_cross_validated,,0.104,0.000,0.000,,0.000,0.136,0.000,0.000,0.000
SW_15,,0.271,0.000,0.000,0.000,,0.000,0.000,0.000,0.001
SW_30,,0.148,0.000,0.000,0.136,0.000,,0.000,0.000,0.000
SW_60,,0.976,0.174,0.000,0.000,0.000,0.000,,0.000,0.000
SW_120,,0.001,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
sFC,,0.100,0.000,0.000,0.000,0.001,0.000,0.000,0.000,
