,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,2.97,18.26,79.27,43.40,27.35,17.07,-0.82
DCC_bivariate_loop,,,2.97,,15.44,74.77,39.83,24.15,14.72,-3.79
SW_cross_validated,,,18.26,15.44,,50.38,20.45,6.83,1.36,-19.00
SW_15,,,79.27,74.77,50.38,,-31.22,-45.62,-42.40,-80.38
SW_30,,,43.40,39.83,20.45,-31.22,,-14.26,-16.45,-44.31
SW_60,,,27.35,24.15,6.83,-45.62,-14.26,,-4.57,-28.19
SW_120,,,17.07,14.72,1.36,-42.40,-16.45,-4.57,,-17.69
sFC,,,-0.82,-3.79,-19.00,-80.38,-44.31,-28.19,-17.69,
