,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.3471e-156,2.9040e-37,6.1134e-46,3.4455e-176,2.9577e-76,3.1376e-36,4.9623e-52,0.0000e+00
DCC_joint,,8.3471e-156,,6.6354e-103,5.0604e-91,1.6902e-18,9.7749e-52,1.4816e-96,5.3490e-76,3.1681e-254
DCC_bivariate_loop,,2.9040e-37,6.6354e-103,,2.0255e-02,2.4594e-131,3.5055e-21,7.2203e-01,1.1095e-05,4.5454e-322
SW_cross_validated,,6.1134e-46,5.0604e-91,2.0255e-02,,6.8063e-121,1.3774e-13,5.9735e-02,2.8459e-02,1.7268e-311
SW_15,,3.4455e-176,1.6902e-18,2.4594e-131,6.8063e-121,,4.0696e-85,3.3089e-125,6.6655e-107,7.0742e-209
SW_30,,2.9577e-76,9.7749e-52,3.5055e-21,1.3774e-13,4.0696e-85,,8.4098e-19,2.7233e-07,1.4811e-279
SW_60,,3.1376e-36,1.4816e-96,7.2203e-01,5.9735e-02,3.3089e-125,8.4098e-19,,8.9988e-05,6.9840e-309
SW_120,,4.9623e-52,5.3490e-76,1.1095e-05,2.8459e-02,6.6655e-107,2.7233e-07,8.9988e-05,,2.8077e-292
sFC,,0.0000e+00,3.1681e-254,4.5454e-322,1.7268e-311,7.0742e-209,1.4811e-279,6.9840e-309,2.8077e-292,
