,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.43,1.42,1.63,5.08,2.33,1.39,1.77,14.93
DCC_joint,,4.43,,2.97,2.68,0.92,1.76,2.81,2.32,8.34
DCC_bivariate_loop,,1.42,2.97,,0.23,3.71,1.00,0.04,0.45,12.54
SW_cross_validated,,1.63,2.68,0.23,,3.43,0.77,0.19,0.22,11.78
SW_15,,5.08,0.92,3.71,3.43,,2.54,3.54,3.07,6.29
SW_30,,2.33,1.76,1.00,0.77,2.54,,0.93,0.52,9.73
SW_60,,1.39,2.81,0.04,0.19,3.54,0.93,,0.40,11.60
SW_120,,1.77,2.32,0.45,0.22,3.07,0.52,0.40,,10.50
sFC,,14.93,8.34,12.54,11.78,6.29,9.73,11.60,10.50,
