,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.3941e-01,1.6216e-15,6.1411e-42,9.7948e-159,2.0088e-30,1.3090e-71,3.7456e-30,1.0942e-02
DCC_joint,,1.3941e-01,,1.7086e-13,1.1438e-51,5.6213e-173,7.3933e-39,1.2480e-86,1.0217e-36,4.5253e-06
DCC_bivariate_loop,,1.6216e-15,1.7086e-13,,4.5532e-70,4.2568e-175,2.4081e-58,1.4814e-100,1.9307e-54,2.3469e-27
SW_cross_validated,,6.1411e-42,1.1438e-51,4.5532e-70,,2.8601e-87,1.2810e-02,8.6172e-05,5.4499e-01,1.8286e-39
SW_15,,9.7948e-159,5.6213e-173,4.2568e-175,2.8601e-87,,7.6007e-98,8.4012e-83,3.4561e-76,7.0100e-167
SW_30,,2.0088e-30,7.3933e-39,2.4081e-58,1.2810e-02,7.6007e-98,,5.4787e-11,1.1150e-01,4.5520e-27
SW_60,,1.3090e-71,1.2480e-86,1.4814e-100,8.6172e-05,8.4012e-83,5.4787e-11,,5.9292e-05,6.7904e-74
SW_120,,3.7456e-30,1.0217e-36,1.9307e-54,5.4499e-01,3.4561e-76,1.1150e-01,5.9292e-05,,9.7347e-27
sFC,,1.0942e-02,4.5253e-06,2.3469e-27,1.8286e-39,7.0100e-167,4.5520e-27,6.7904e-74,9.7347e-27,
