,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.19,-0.56,1.93,6.71,3.50,2.08,1.36,-1.83
SVWP,0.19,,-0.67,1.71,6.07,3.08,1.78,1.07,-1.68
DCC_joint,-0.56,-0.67,,2.23,6.99,3.84,2.45,1.77,-1.04
SW_cross_validated,1.93,1.71,2.23,,3.13,0.79,-0.21,-0.86,-2.94
SW_15,6.71,6.07,6.99,3.13,,-2.72,-3.85,-4.86,-8.48
SW_30,3.50,3.08,3.84,0.79,-2.72,,-1.15,-1.99,-5.00
SW_60,2.08,1.78,2.45,-0.21,-3.85,-1.15,,-0.76,-3.43
SW_120,1.36,1.07,1.77,-0.86,-4.86,-1.99,-0.76,,-2.84
sFC,-1.83,-1.68,-1.04,-2.94,-8.48,-5.00,-3.43,-2.84,
