,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.10,3.13,1.21,1.09,2.20,9.37,12.61,11.80
SVWP,0.10,,4.51,1.54,1.44,2.95,17.58,23.94,24.07
DCC_joint,3.13,4.51,,2.09,2.51,0.93,8.48,13.27,12.31
SW_cross_validated,1.21,1.54,2.09,,0.21,1.10,9.53,13.46,12.58
SW_15,1.09,1.44,2.51,0.21,,1.40,11.14,15.64,14.82
SW_30,2.20,2.95,0.93,1.10,1.40,,8.38,12.46,11.52
SW_60,9.37,17.58,8.48,9.53,11.14,8.38,,8.66,7.07
SW_120,12.61,23.94,13.27,13.46,15.64,12.46,8.66,,3.86
sFC,11.80,24.07,12.31,12.58,14.82,11.52,7.07,3.86,
