,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,4.9156e-01,8.4432e-01,2.6668e-02,6.7130e-02,2.8040e-02,6.3258e-04,8.7148e-04,4.3742e-04
SVWP,4.9156e-01,,4.5941e-01,4.3894e-03,1.3215e-02,4.4803e-03,6.5678e-03,9.7734e-03,5.0703e-03
DCC_joint,8.4432e-01,4.5941e-01,,1.8096e-05,1.3091e-03,7.0462e-06,5.1611e-09,5.4759e-11,1.6432e-11
SW_cross_validated,2.6668e-02,4.3894e-03,1.8096e-05,,6.4480e-01,8.9112e-01,8.3904e-11,8.9740e-12,4.3155e-12
SW_15,6.7130e-02,1.3215e-02,1.3091e-03,6.4480e-01,,7.0800e-01,1.2561e-08,5.7856e-09,2.7611e-09
SW_30,2.8040e-02,4.4803e-03,7.0462e-06,8.9112e-01,7.0800e-01,,2.1956e-11,1.0593e-12,5.0718e-13
SW_60,6.3258e-04,6.5678e-03,5.1611e-09,8.3904e-11,1.2561e-08,2.1956e-11,,3.5512e-01,9.8377e-01
SW_120,8.7148e-04,9.7734e-03,5.4759e-11,8.9740e-12,5.7856e-09,1.0593e-12,3.5512e-01,,6.3067e-02
sFC,4.3742e-04,5.0703e-03,1.6432e-11,4.3155e-12,2.7611e-09,5.0718e-13,9.8377e-01,6.3067e-02,
