,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,9.6418e-01,7.0899e-01,4.8464e-01,1.6059e-03,8.3988e-02,2.2583e-02,9.9491e-02,7.5807e-01
SVWP,9.6418e-01,,6.8414e-01,5.2294e-01,1.9124e-03,9.5314e-02,2.7458e-02,1.2107e-01,7.2665e-01
DCC_joint,7.0899e-01,6.8414e-01,,3.2226e-01,1.4215e-03,5.9629e-02,1.7911e-02,7.1505e-02,8.8920e-01
SW_cross_validated,4.8464e-01,5.2294e-01,3.2226e-01,,4.7576e-03,2.3071e-01,8.1851e-02,3.7846e-01,2.7733e-01
SW_15,1.6059e-03,1.9124e-03,1.4215e-03,4.7576e-03,,6.6182e-02,9.2852e-02,8.8037e-03,5.9988e-04
SW_30,8.3988e-02,9.5314e-02,5.9629e-02,2.3071e-01,6.6182e-02,,7.1143e-01,4.9484e-01,3.7726e-02
SW_60,2.2583e-02,2.7458e-02,1.7911e-02,8.1851e-02,9.2852e-02,7.1143e-01,,1.9530e-01,6.6125e-03
SW_120,9.9491e-02,1.2107e-01,7.1505e-02,3.7846e-01,8.8037e-03,4.9484e-01,1.9530e-01,,2.3262e-02
sFC,7.5807e-01,7.2665e-01,8.8920e-01,2.7733e-01,5.9988e-04,3.7726e-02,6.6125e-03,2.3262e-02,
