,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.05,7.40,2.65,6.75,3.99,7.27,18.95,61.88
SVWP,-0.05,,8.22,3.10,7.97,5.05,8.63,21.19,80.11
DCC_joint,7.40,8.22,,-5.19,-2.02,-5.30,-1.67,10.00,40.99
SW_cross_validated,2.65,3.10,-5.19,,4.02,0.80,4.52,16.79,60.00
SW_15,6.75,7.97,-2.02,4.02,,-4.18,0.47,14.01,60.75
SW_30,3.99,5.05,-5.30,0.80,-4.18,,4.83,18.84,87.77
SW_60,7.27,8.63,-1.67,4.52,0.47,4.83,,13.77,61.69
SW_120,18.95,21.19,10.00,16.79,14.01,18.84,13.77,,29.76
sFC,61.88,80.11,40.99,60.00,60.75,87.77,61.69,29.76,
