,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.47,3.62,-0.41,-0.42,-0.50,2.34,6.19,37.46
SVWP,0.47,,3.23,-1.04,-1.06,-1.15,1.83,5.89,39.11
DCC_joint,3.62,3.23,,-5.42,-5.55,-5.64,-2.48,2.25,41.38
SW_cross_validated,-0.41,-1.04,-5.42,,-0.01,-0.13,4.82,11.41,74.51
SW_15,-0.42,-1.06,-5.55,-0.01,,-0.13,5.10,12.03,80.61
SW_30,-0.50,-1.15,-5.64,-0.13,-0.13,,5.24,12.17,80.66
SW_60,2.34,1.83,-2.48,4.82,5.10,5.24,,8.22,97.92
SW_120,6.19,5.89,2.25,11.41,12.03,12.17,8.22,,83.62
sFC,37.46,39.11,41.38,74.51,80.61,80.66,97.92,83.62,
