,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.02,0.17,0.32,1.66,0.82,1.12,0.78,0.14
SVWP,0.02,,0.18,0.29,1.62,0.79,1.07,0.73,0.16
DCC_joint,0.17,0.18,,0.46,1.68,0.90,1.16,0.86,0.06
SW_cross_validated,0.32,0.29,0.46,,1.44,0.55,0.82,0.40,0.50
SW_15,1.66,1.62,1.68,1.44,,0.87,0.79,1.31,1.86
SW_30,0.82,0.79,0.90,0.55,0.87,,0.17,0.31,1.00
SW_60,1.12,1.07,1.16,0.82,0.79,0.17,,0.60,1.37
SW_120,0.78,0.73,0.86,0.40,1.31,0.31,0.60,,1.11
sFC,0.14,0.16,0.06,0.50,1.86,1.00,1.37,1.11,
