,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.05,-0.38,0.71,3.71,1.83,2.49,1.74,-0.31
SVWP,0.05,,-0.41,0.65,3.63,1.76,2.40,1.63,-0.36
DCC_joint,-0.38,-0.41,,1.02,3.76,2.01,2.60,1.92,0.14
SW_cross_validated,0.71,0.65,1.02,,3.22,1.24,1.84,0.90,-1.12
SW_15,3.71,3.63,3.76,3.22,,-1.96,-1.77,-2.94,-4.15
SW_30,1.83,1.76,2.01,1.24,-1.96,,0.38,-0.70,-2.24
SW_60,2.49,2.40,2.60,1.84,-1.77,0.38,,-1.35,-3.07
SW_120,1.74,1.63,1.92,0.90,-2.94,-0.70,-1.35,,-2.48
sFC,-0.31,-0.36,0.14,-1.12,-4.15,-2.24,-3.07,-2.48,
