,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.56,-0.16,1.29,13.89,9.45,6.01,3.06,-2.60
DCC_joint,,-2.56,,2.39,4.17,16.78,12.36,8.95,4.58,0.02
DCC_bivariate_loop,,-0.16,2.39,,1.46,14.01,9.59,6.16,3.15,-2.43
SW_cross_validated,,1.29,4.17,1.46,,13.46,8.80,5.13,2.40,-4.26
SW_15,,13.89,16.78,14.01,13.46,,-4.72,-8.52,-6.28,-17.02
SW_30,,9.45,12.36,9.59,8.80,-4.72,,-3.78,-3.02,-12.57
SW_60,,6.01,8.95,6.16,5.13,-8.52,-3.78,,-0.59,-9.13
SW_120,,3.06,4.58,3.15,2.40,-6.28,-3.02,-0.59,,-4.61
sFC,,-2.60,0.02,-2.43,-4.26,-17.02,-12.57,-9.13,-4.61,
