,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.2656e-01,6.9959e-04,2.7570e-01,4.4606e-05,1.2337e-02,3.4639e-01,1.9108e-02,7.3017e-01
DCC_joint,,5.2656e-01,,3.6058e-03,1.3580e-01,3.6589e-05,6.0062e-02,6.6003e-01,1.1551e-02,7.7582e-01
DCC_bivariate_loop,,6.9959e-04,3.6058e-03,,1.8061e-04,1.0544e-06,1.5652e-01,2.2380e-02,5.9639e-05,1.8083e-03
SW_cross_validated,,2.7570e-01,1.3580e-01,1.8061e-04,,1.5846e-04,2.4650e-03,1.1478e-01,8.4794e-02,1.9933e-01
SW_15,,4.4606e-05,3.6589e-05,1.0544e-06,1.5846e-04,,4.2757e-06,5.6954e-05,8.9159e-03,4.3045e-05
SW_30,,1.2337e-02,6.0062e-02,1.5652e-01,2.4650e-03,4.2757e-06,,2.2998e-01,4.9906e-04,3.1405e-02
SW_60,,3.4639e-01,6.6003e-01,2.2380e-02,1.1478e-01,5.6954e-05,2.2998e-01,,1.2339e-02,5.0241e-01
SW_120,,1.9108e-02,1.1551e-02,5.9639e-05,8.4794e-02,8.9159e-03,4.9906e-04,1.2339e-02,,1.5565e-02
sFC,,7.3017e-01,7.7582e-01,1.8083e-03,1.9933e-01,4.3045e-05,3.1405e-02,5.0241e-01,1.5565e-02,
