,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.29,1.83,0.50,2.39,1.24,0.43,1.15,0.16
DCC_joint,,0.29,,1.50,0.70,2.43,0.90,0.20,1.26,0.13
DCC_bivariate_loop,,1.83,1.50,,2.10,3.22,0.66,1.12,2.33,1.63
SW_cross_validated,,0.50,0.70,2.10,,2.13,1.57,0.74,0.82,0.60
SW_15,,2.39,2.43,3.22,2.13,,2.90,2.34,1.31,2.40
SW_30,,1.24,0.90,0.66,1.57,2.90,,0.56,1.89,1.04
SW_60,,0.43,0.20,1.12,0.74,2.34,0.56,,1.24,0.31
SW_120,,1.15,1.26,2.33,0.82,1.31,1.89,1.24,,1.19
sFC,,0.16,0.13,1.63,0.60,2.40,1.04,0.31,1.19,
