,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.92,0.83,0.43,1.16,2.00,1.18,0.32,20.03
DCC_joint,,1.92,,1.53,3.10,3.92,5.22,4.56,2.75,24.67
DCC_bivariate_loop,,0.83,1.53,,1.77,2.73,4.15,3.30,1.04,33.18
SW_cross_validated,,0.43,3.10,1.77,,1.03,2.27,1.13,1.35,35.44
SW_15,,1.16,3.92,2.73,1.03,,1.07,0.18,2.59,33.94
SW_30,,2.00,5.22,4.15,2.27,1.07,,1.63,4.70,43.10
SW_60,,1.18,4.56,3.30,1.13,0.18,1.63,,4.09,62.86
SW_120,,0.32,2.75,1.04,1.35,2.59,4.70,4.09,,105.73
sFC,,20.03,24.67,33.18,35.44,33.94,43.10,62.86,105.73,
