,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8657e-15,2.4882e-06,2.8682e-06,7.9690e-03,1.8237e-01,5.8886e-06,2.1878e-15,5.9687e-17
DCC_joint,,1.8657e-15,,6.6460e-17,1.2888e-07,1.5970e-17,1.6199e-19,3.9018e-19,9.5116e-02,8.4301e-13
DCC_bivariate_loop,,2.4882e-06,6.6460e-17,,9.9020e-03,9.2090e-05,1.6380e-07,2.0034e-01,5.7283e-17,2.0126e-19
SW_cross_validated,,2.8682e-06,1.2888e-07,9.9020e-03,,5.1432e-05,3.4596e-06,2.5332e-03,2.2368e-07,1.1741e-09
SW_15,,7.9690e-03,1.5970e-17,9.2090e-05,5.1432e-05,,2.5889e-02,3.4801e-04,1.4562e-17,1.4573e-19
SW_30,,1.8237e-01,1.6199e-19,1.6380e-07,3.4596e-06,2.5889e-02,,1.9888e-07,1.1154e-19,9.7080e-22
SW_60,,5.8886e-06,3.9018e-19,2.0034e-01,2.5332e-03,3.4801e-04,1.9888e-07,,2.0243e-19,3.4974e-22
SW_120,,2.1878e-15,9.5116e-02,5.7283e-17,2.2368e-07,1.4562e-17,1.1154e-19,2.0243e-19,,1.0856e-15
sFC,,5.9687e-17,8.4301e-13,2.0126e-19,1.1741e-09,1.4573e-19,9.7080e-22,3.4974e-22,1.0856e-15,
