,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.99,2.00,4.15,13.63,13.22,6.71,4.45,1.54
DCC_joint,,1.99,,0.00,1.53,9.97,7.63,3.88,2.36,0.18
DCC_bivariate_loop,,2.00,0.00,,1.53,9.98,7.65,3.89,2.36,0.19
SW_cross_validated,,4.15,1.53,1.53,,8.83,6.17,2.53,1.08,1.61
SW_15,,13.63,9.97,9.98,8.83,,4.16,6.10,6.86,9.64
SW_30,,13.22,7.63,7.65,6.17,4.16,,2.90,3.99,7.25
SW_60,,6.71,3.88,3.89,2.53,6.10,2.90,,1.18,3.83
SW_120,,4.45,2.36,2.36,1.08,6.86,3.99,1.18,,2.40
sFC,,1.54,0.18,0.19,1.61,9.64,7.25,3.83,2.40,
