,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,11.22,3.02,2.99,1.33,0.62,2.83,11.12,13.64
DCC_joint,,11.22,,13.56,3.74,14.70,19.03,18.11,0.79,7.88
DCC_bivariate_loop,,3.02,13.56,,1.29,2.24,3.68,0.59,13.67,18.80
SW_cross_validated,,2.99,3.74,1.29,,2.36,2.95,1.57,3.60,5.09
SW_15,,1.33,14.70,2.24,2.36,,1.09,1.97,14.77,19.14
SW_30,,0.62,19.03,3.68,2.95,1.09,,3.63,19.43,25.34
SW_60,,2.83,18.11,0.59,1.57,1.97,3.63,,18.79,26.82
SW_120,,11.12,0.79,13.67,3.60,14.77,19.43,18.79,,11.57
sFC,,13.64,7.88,18.80,5.09,19.14,25.34,26.82,11.57,
