,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0252,1.,0.0016,0.4441,1.,0.6879,1.
DCC_joint,nan,0.6458,-,0.1298,1.,0.0013,1.,1.,0.4158,1.
DCC_bivariate_loop,nan,4.0821,3.3448,-,0.0065,0.0000,1.,0.8057,0.0021,0.0651
SW_cross_validated,nan,-1.1242,-1.5616,-4.6945,-,0.0057,0.0887,1.,1.,1.
SW_15,nan,-5.3415,-5.4348,-7.2039,-4.7543,-,0.0002,0.0021,0.321,0.0015
SW_30,nan,2.7807,2.0065,-1.4787,3.5165,6.4806,-,1.,0.018,1.
SW_60,nan,0.9669,0.4472,-2.4984,1.6573,5.227,-1.2425,-,0.4442,1.
SW_120,nan,-2.5742,-2.8114,-5.2055,-1.824,2.9316,-4.234,-2.7806,-,0.5603
sFC,nan,0.3503,-0.2891,-3.6558,1.3325,5.3582,-2.3337,-0.6845,2.6715,-
