,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.0678e-14,2.7170e-09,5.7227e-07,6.5237e-08,1.1782e-04,2.3407e-03,2.0483e-07,1.0683e-25
DCC_joint,,5.0678e-14,,3.8265e-11,2.0267e-11,1.0989e-11,2.7298e-13,1.2440e-13,2.1081e-11,3.9649e-13
DCC_bivariate_loop,,2.7170e-09,3.8265e-11,,8.3497e-02,8.4087e-02,9.8059e-07,6.4975e-08,1.3530e-01,2.8841e-23
SW_cross_validated,,5.7227e-07,2.0267e-11,8.3497e-02,,8.4704e-01,5.7984e-04,3.9882e-05,7.7578e-01,5.5900e-22
SW_15,,6.5237e-08,1.0989e-11,8.4087e-02,8.4704e-01,,8.0795e-05,3.9316e-06,9.0832e-01,1.9121e-23
SW_30,,1.1782e-04,2.7298e-13,9.8059e-07,5.7984e-04,8.0795e-05,,1.0845e-01,1.8926e-04,9.5162e-27
SW_60,,2.3407e-03,1.2440e-13,6.4975e-08,3.9882e-05,3.9316e-06,1.0845e-01,,1.2299e-05,2.0468e-27
SW_120,,2.0483e-07,2.1081e-11,1.3530e-01,7.7578e-01,9.0832e-01,1.8926e-04,1.2299e-05,,2.8307e-22
sFC,,1.0683e-25,3.9649e-13,2.8841e-23,5.5900e-22,1.9121e-23,9.5162e-27,2.0468e-27,2.8307e-22,
