,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.15,0.07,0.58,6.21,4.23,2.69,1.37,1.16
DCC_joint,,1.15,,1.07,1.87,7.50,5.53,4.00,2.05,0.01
DCC_bivariate_loop,,0.07,1.07,,0.65,6.27,4.29,2.75,1.41,1.08
SW_cross_validated,,0.58,1.87,0.65,,6.02,3.94,2.29,1.07,1.91
SW_15,,6.21,7.50,6.27,6.02,,2.11,3.81,2.81,7.61
SW_30,,4.23,5.53,4.29,3.94,2.11,,1.69,1.35,5.62
SW_60,,2.69,4.00,2.75,2.29,3.81,1.69,,0.27,4.08
SW_120,,1.37,2.05,1.41,1.07,2.81,1.35,0.27,,2.06
sFC,,1.16,0.01,1.08,1.91,7.61,5.62,4.08,2.06,
