,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.3981e-04,8.0636e-02,3.5420e-01,1.7968e-02,2.9823e-04,1.6720e-02,4.8298e-01,6.4994e-20
DCC_joint,,4.3981e-04,,3.0228e-03,1.7834e-06,6.5644e-08,7.8283e-10,6.6975e-09,8.2120e-06,1.5580e-21
DCC_bivariate_loop,,8.0636e-02,3.0228e-03,,9.0394e-04,8.9375e-06,2.8072e-08,7.4927e-07,3.1487e-02,7.6927e-24
SW_cross_validated,,3.5420e-01,1.7834e-06,9.0394e-04,,3.2742e-02,8.0398e-05,2.1551e-02,7.5176e-03,2.3656e-24
SW_15,,1.7968e-02,6.5644e-08,8.9375e-06,3.2742e-02,,2.7818e-02,6.8594e-01,1.7096e-05,5.1318e-24
SW_30,,2.9823e-04,7.8283e-10,2.8072e-08,8.0398e-05,2.7818e-02,,1.8803e-03,4.1734e-09,7.0428e-26
SW_60,,1.6720e-02,6.6975e-09,7.4927e-07,2.1551e-02,6.8594e-01,1.8803e-03,,3.4658e-08,7.9583e-29
SW_120,,4.8298e-01,8.2120e-06,3.1487e-02,7.5176e-03,1.7096e-05,4.1734e-09,3.4658e-08,,6.8960e-33
sFC,,6.4994e-20,1.5580e-21,7.6927e-24,2.3656e-24,5.1318e-24,7.0428e-26,7.9583e-29,6.8960e-33,
