,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.7117e-06,1.8741e-09,4.0562e-14,1.9254e-25,3.3478e-22,4.5688e-20,5.4212e-15,1.7844e-06
DCC_joint,,1.7117e-06,,2.5675e-04,1.5626e-11,2.6565e-25,9.3068e-22,2.8000e-19,2.6015e-13,9.9684e-01
DCC_bivariate_loop,,1.8741e-09,2.5675e-04,,1.4465e-08,9.0815e-25,5.4615e-21,5.0634e-18,1.1682e-11,2.6174e-04
SW_cross_validated,,4.0562e-14,1.5626e-11,1.4465e-08,,2.2010e-24,4.8782e-20,4.7269e-16,1.6222e-07,1.6410e-11
SW_15,,1.9254e-25,2.6565e-25,9.0815e-25,2.2010e-24,,4.2138e-17,3.4445e-22,2.4657e-21,2.7699e-25
SW_30,,3.3478e-22,9.3068e-22,5.4615e-21,4.8782e-20,4.2138e-17,,3.2286e-15,4.4070e-16,9.7114e-22
SW_60,,4.5688e-20,2.8000e-19,5.0634e-18,4.7269e-16,3.4445e-22,3.2286e-15,,4.6910e-09,2.9766e-19
SW_120,,5.4212e-15,2.6015e-13,1.1682e-11,1.6222e-07,2.4657e-21,4.4070e-16,4.6910e-09,,2.6722e-13
sFC,,1.7844e-06,9.9684e-01,2.6174e-04,1.6410e-11,2.7699e-25,9.7114e-22,2.9766e-19,2.6722e-13,
