,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.95,11.05,21.03,91.12,60.12,45.67,23.60,6.93
DCC_joint,,6.95,,4.53,14.83,89.50,56.79,41.26,18.88,-0.00
DCC_bivariate_loop,,11.05,4.53,,9.69,83.58,51.44,35.06,15.09,-4.53
SW_cross_validated,,21.03,14.83,9.69,,79.56,45.51,27.13,8.23,-14.78
SW_15,,91.12,89.50,83.58,79.56,,-31.11,-60.03,-53.78,-89.30
SW_30,,60.12,56.79,51.44,45.51,-31.11,,-24.31,-27.24,-56.65
SW_60,,45.67,41.26,35.06,27.13,-60.03,-24.31,,-10.42,-41.12
SW_120,,23.60,18.88,15.09,8.23,-53.78,-27.24,-10.42,,-18.85
sFC,,6.93,-0.00,-4.53,-14.78,-89.30,-56.65,-41.12,-18.85,
