,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.12,1.42,8.58,57.05,30.48,17.27,8.73,2.26
DCC_joint,,2.12,,0.38,5.83,47.58,25.12,13.51,6.97,0.09
DCC_bivariate_loop,,1.42,0.38,,5.47,40.13,21.86,12.06,6.78,0.46
SW_cross_validated,,8.58,5.83,5.47,,42.18,19.35,7.61,2.92,5.85
SW_15,,57.05,47.58,40.13,42.18,,23.99,35.98,23.23,48.71
SW_30,,30.48,25.12,21.86,19.35,23.99,,12.12,9.71,25.57
SW_60,,17.27,13.51,12.06,7.61,35.98,12.12,,2.14,13.69
SW_120,,8.73,6.97,6.78,2.92,23.23,9.71,2.14,,6.97
sFC,,2.26,0.09,0.46,5.85,48.71,25.57,13.69,6.97,
