,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0021
DCC_joint,nan,-5.2193,-,0.1361,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-7.5267,-3.3234,-,0.0018,0.0000,0.0000,0.0000,0.0000,0.1509
SW_cross_validated,nan,-12.0621,-8.8585,-5.2918,-,0.0000,0.0000,0.0000,0.0008,0.0000
SW_15,nan,-72.1393,-85.5133,-69.2158,-56.6835,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-48.0339,-55.3756,-42.8998,-32.449,37.0927,-,0.0000,0.0000,0.0000
SW_60,nan,-29.8068,-30.9976,-23.1506,-15.1068,56.0992,23.1597,-,0.0000,0.0000
SW_120,nan,-18.2238,-16.0435,-11.5936,-5.6911,52.6097,26.9839,8.9358,-,0.0000
sFC,nan,-5.2173,-0.0308,3.2768,8.7896,84.699,54.7901,30.6987,15.9295,-
