,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.34,3.37,5.40,32.29,21.50,13.34,8.15,2.34
DCC_joint,,2.34,,1.49,3.96,38.24,24.76,13.86,7.17,0.01
DCC_bivariate_loop,,3.37,1.49,,2.37,30.95,19.19,10.35,5.18,1.47
SW_cross_validated,,5.40,3.96,2.37,,25.35,14.51,6.76,2.55,3.93
SW_15,,32.29,38.24,30.95,25.35,,16.59,25.09,23.53,37.88
SW_30,,21.50,24.76,19.19,14.51,16.59,,10.36,12.07,24.50
SW_60,,13.34,13.86,10.35,6.76,25.09,10.36,,4.00,13.73
SW_120,,8.15,7.17,5.18,2.55,23.53,12.07,4.00,,7.12
sFC,,2.34,0.01,1.47,3.93,37.88,24.50,13.73,7.12,
