,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001
DCC_joint,nan,-6.9494,-,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-11.0526,-4.5344,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094
SW_cross_validated,nan,-21.0254,-14.8283,-9.6901,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-91.1213,-89.5031,-83.5818,-79.5605,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-60.1214,-56.7854,-51.4388,-45.5066,31.1117,-,0.0000,0.0000,0.0000
SW_60,nan,-45.6739,-41.2599,-35.0631,-27.1276,60.0259,24.3137,-,0.0000,0.0000
SW_120,nan,-23.6034,-18.8788,-15.0884,-8.2338,53.777,27.2359,10.4247,-,0.0000
sFC,nan,-6.9278,0.004,4.5257,14.7849,89.295,56.6506,41.1186,18.8494,-
