,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.5686e-06,2.7790e-09,3.2469e-15,2.3080e-29,9.2673e-25,1.3566e-19,1.7642e-13,1.3146e-06
DCC_joint,,1.5686e-06,,9.2179e-04,2.8982e-11,4.7991e-27,1.4170e-22,1.7893e-17,1.0686e-11,9.8205e-01
DCC_bivariate_loop,,2.7790e-09,9.2179e-04,,3.8563e-08,7.2974e-26,2.6230e-21,5.0662e-16,2.8900e-10,8.0674e-04
SW_cross_validated,,3.2469e-15,2.8982e-11,3.8563e-08,,6.2278e-26,1.2705e-20,6.3046e-14,7.9034e-07,2.3155e-11
SW_15,,2.3080e-29,4.7991e-27,7.2974e-26,6.2278e-26,,1.0832e-19,5.0582e-22,2.4781e-19,3.6772e-27
SW_30,,9.2673e-25,1.4170e-22,2.6230e-21,1.2705e-20,1.0832e-19,,3.0667e-14,1.9144e-13,1.1335e-22
SW_60,,1.3566e-19,1.7893e-17,5.0662e-16,6.3046e-14,5.0582e-22,3.0667e-14,,4.0328e-05,1.5159e-17
SW_120,,1.7642e-13,1.0686e-11,2.8900e-10,7.9034e-07,2.4781e-19,1.9144e-13,4.0328e-05,,9.9318e-12
sFC,,1.3146e-06,9.8205e-01,8.0674e-04,2.3155e-11,3.6772e-27,1.1335e-22,1.5159e-17,9.9318e-12,
