,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,26.46,7.54,12.91,72.19,45.49,28.13,15.31,32.46
DCC_joint,,26.46,,-25.41,-6.93,37.52,11.22,-5.05,-9.23,-3.99
DCC_bivariate_loop,,7.54,-25.41,,9.43,97.66,57.92,30.84,11.70,41.88
SW_cross_validated,,12.91,-6.93,9.43,,33.24,15.40,4.33,-0.54,5.49
SW_15,,72.19,37.52,97.66,33.24,,-41.81,-64.62,-45.05,-79.26
SW_30,,45.49,11.22,57.92,15.40,-41.81,,-25.10,-21.39,-29.45
SW_60,,28.13,-5.05,30.84,4.33,-64.62,-25.10,,-6.57,2.62
SW_120,,15.31,-9.23,11.70,-0.54,-45.05,-21.39,-6.57,,8.40
sFC,,32.46,-3.99,41.88,5.49,-79.26,-29.45,2.62,8.40,
