,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.11,4.94,9.40,40.75,26.89,20.43,10.56,3.10
DCC_joint,,3.11,,2.03,6.63,40.03,25.40,18.45,8.44,0.00
DCC_bivariate_loop,,4.94,2.03,,4.33,37.38,23.00,15.68,6.75,2.02
SW_cross_validated,,9.40,6.63,4.33,,35.58,20.35,12.13,3.68,6.61
SW_15,,40.75,40.03,37.38,35.58,,13.91,26.84,24.05,39.93
SW_30,,26.89,25.40,23.00,20.35,13.91,,10.87,12.18,25.33
SW_60,,20.43,18.45,15.68,12.13,26.84,10.87,,4.66,18.39
SW_120,,10.56,8.44,6.75,3.68,24.05,12.18,4.66,,8.43
sFC,,3.10,0.00,2.02,6.61,39.93,25.33,18.39,8.43,
