,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.11,0.86,0.35,1.25,2.31,1.82,0.07,24.79
DCC_joint,,5.11,,6.49,5.05,8.02,10.80,10.44,8.93,30.87
DCC_bivariate_loop,,0.86,6.49,,0.48,2.90,5.07,4.45,1.63,49.71
SW_cross_validated,,0.35,5.05,0.48,,1.73,2.94,2.43,0.42,26.82
SW_15,,1.25,8.02,2.90,1.73,,1.21,0.56,2.11,36.94
SW_30,,2.31,10.80,5.07,2.94,1.21,,0.84,4.66,53.72
SW_60,,1.82,10.44,4.45,2.43,0.56,0.84,,3.92,57.65
SW_120,,0.07,8.93,1.63,0.42,2.11,4.66,3.92,,94.76
sFC,,24.79,30.87,49.71,26.82,36.94,53.72,57.65,94.76,
