,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.25,-7.62,4.46,-8.85,-13.16,-10.25,1.64,2.02
DCC_joint,,1.25,,-15.83,5.81,-16.73,-35.42,-30.94,0.97,2.20
DCC_bivariate_loop,,-7.62,-15.83,,17.31,-2.13,-8.12,-3.07,17.73,19.32
SW_cross_validated,,4.46,5.81,17.31,,-18.21,-29.06,-25.17,-5.64,-5.30
SW_15,,-8.85,-16.73,-2.13,-18.21,,-4.68,-0.05,18.34,19.65
SW_30,,-13.16,-35.42,-8.12,-29.06,-4.68,,9.02,43.96,52.88
SW_60,,-10.25,-30.94,-3.07,-25.17,-0.05,9.02,,40.94,53.62
SW_120,,1.64,0.97,17.73,-5.64,18.34,43.96,40.94,,1.58
sFC,,2.02,2.20,19.32,-5.30,19.65,52.88,53.62,1.58,
