,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,18.31,6.37,3.67,3.05,1.40,4.90,17.34,25.95
DCC_joint,,18.31,,16.35,3.61,22.69,19.01,14.83,0.46,6.01
DCC_bivariate_loop,,6.37,16.35,,1.30,5.28,5.50,1.06,14.94,31.11
SW_cross_validated,,3.67,3.61,1.30,,2.68,3.13,1.63,3.44,5.09
SW_15,,3.05,22.69,5.28,2.68,,1.64,3.12,20.66,46.65
SW_30,,1.40,19.01,5.50,3.13,1.64,,3.89,17.82,29.17
SW_60,,4.90,14.83,1.06,1.63,3.12,3.89,,13.80,23.94
SW_120,,17.34,0.46,14.94,3.44,20.66,17.82,13.80,,6.05
sFC,,25.95,6.01,31.11,5.09,46.65,29.17,23.94,6.05,
