,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.0000,0.0109,0.0000,0.0000,0.0000,1.,1.
DCC_joint,nan,-1.25,-,0.0000,0.0006,0.0000,0.0000,0.0000,1.,1.
DCC_bivariate_loop,nan,7.6164,15.8313,-,0.0000,1.,0.0000,0.2377,0.0000,0.0000
SW_cross_validated,nan,-4.4608,-5.809,-17.3137,-,0.0000,0.0000,0.0000,0.0009,0.0018
SW_15,nan,8.8488,16.7279,2.1267,18.2078,-,0.0068,1.,0.0000,0.0000
SW_30,nan,13.1591,35.4181,8.1185,29.0606,4.6773,-,0.0000,0.0000,0.0000
SW_60,nan,10.2495,30.9434,3.0697,25.1695,0.0457,-9.0214,-,0.0000,0.0000
SW_120,nan,-1.6403,-0.9661,-17.7272,5.6383,-18.3362,-43.9571,-40.9391,-,1.
sFC,nan,-2.0243,-2.1952,-19.3195,5.2975,-19.6503,-52.8812,-53.6165,-1.5828,-
