,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.0934e-09,6.9644e-02,4.4855e-01,1.2029e-02,6.4575e-05,6.9565e-04,8.8224e-01,1.3843e-21
DCC_joint,,1.0934e-09,,2.2577e-11,1.3532e-09,6.3371e-13,3.6522e-15,6.6116e-15,9.8811e-14,2.8161e-23
DCC_bivariate_loop,,6.9644e-02,2.2577e-11,,3.0164e-01,4.2856e-06,1.2375e-09,9.6641e-09,1.8738e-03,5.4069e-27
SW_cross_validated,,4.4855e-01,1.3532e-09,3.0164e-01,,1.1084e-03,3.5624e-06,3.6262e-05,3.5789e-01,3.5052e-22
SW_15,,1.2029e-02,6.3371e-13,4.2856e-06,1.1084e-03,,1.4527e-02,2.2330e-01,1.6957e-04,1.1205e-24
SW_30,,6.4575e-05,3.6522e-15,1.2375e-09,3.5624e-06,1.4527e-02,,7.6369e-02,4.7710e-09,1.3442e-27
SW_60,,6.9565e-04,6.6116e-15,9.6641e-09,3.6262e-05,2.2330e-01,7.6369e-02,,6.6377e-08,3.7701e-28
SW_120,,8.8224e-01,9.8811e-14,1.8738e-03,3.5789e-01,1.6957e-04,4.7710e-09,6.6377e-08,,4.9483e-32
sFC,,1.3843e-21,2.8161e-23,5.4069e-27,3.5052e-22,1.1205e-24,1.3442e-27,3.7701e-28,4.9483e-32,
