,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.62,-2.37,0.92,6.64,-0.59,-1.53,2.84,-1.62
DCC_joint,,-1.62,,-1.48,2.51,7.38,0.40,-0.42,3.74,-0.00
DCC_bivariate_loop,,-2.37,-1.48,,2.98,7.48,1.38,0.92,4.11,1.47
SW_cross_validated,,0.92,2.51,2.98,,6.14,-1.24,-2.24,2.24,-2.50
SW_15,,6.64,7.38,7.48,6.14,,-6.47,-7.16,-3.79,-7.38
SW_30,,-0.59,0.40,1.38,-1.24,-6.47,,-0.62,2.89,-0.40
SW_60,,-1.53,-0.42,0.92,-2.24,-7.16,-0.62,,3.61,0.41
SW_120,,2.84,3.74,4.11,2.24,-3.79,2.89,3.61,,-3.73
sFC,,-1.62,-0.00,1.47,-2.50,-7.38,-0.40,0.41,-3.73,
