,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.56,3.41,1.99,3.96,5.88,4.58,0.73,0.91
DCC_joint,,0.56,,7.08,2.60,7.48,15.84,13.84,0.43,0.98
DCC_bivariate_loop,,3.41,7.08,,7.74,0.95,3.63,1.37,7.93,8.64
SW_cross_validated,,1.99,2.60,7.74,,8.14,13.00,11.26,2.52,2.37
SW_15,,3.96,7.48,0.95,8.14,,2.09,0.02,8.20,8.79
SW_30,,5.88,15.84,3.63,13.00,2.09,,4.03,19.66,23.65
SW_60,,4.58,13.84,1.37,11.26,0.02,4.03,,18.31,23.98
SW_120,,0.73,0.43,7.93,2.52,8.20,19.66,18.31,,0.71
sFC,,0.91,0.98,8.64,2.37,8.79,23.65,23.98,0.71,
