,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.05,2.16,2.47,5.50,3.84,1.84,1.86,23.42
DCC_joint,,2.05,,0.08,0.81,4.15,1.99,0.22,0.21,26.70
DCC_bivariate_loop,,2.16,0.08,,0.76,4.17,1.97,0.31,0.29,28.15
SW_cross_validated,,2.47,0.81,0.76,,2.86,0.73,0.99,0.98,17.64
SW_15,,5.50,4.15,4.17,2.86,,2.73,4.30,4.31,13.83
SW_30,,3.84,1.99,1.97,0.73,2.73,,2.20,2.20,27.08
SW_60,,1.84,0.22,0.31,0.99,4.30,2.20,,0.02,26.44
SW_120,,1.86,0.21,0.29,0.98,4.31,2.20,0.02,,26.69
sFC,,23.42,26.70,28.15,17.64,13.83,27.08,26.44,26.69,
