,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.59,4.84,5.51,12.31,8.59,4.12,4.16,52.36
DCC_joint,,4.59,,0.18,1.82,9.29,4.45,-0.50,-0.46,59.69
DCC_bivariate_loop,,4.84,0.18,,1.71,9.32,4.41,-0.69,-0.65,62.94
SW_cross_validated,,5.51,1.82,1.71,,6.39,1.63,-2.20,-2.18,39.46
SW_15,,12.31,9.29,9.32,6.39,,-6.09,-9.62,-9.63,30.94
SW_30,,8.59,4.45,4.41,1.63,-6.09,,-4.92,-4.92,60.54
SW_60,,4.12,-0.50,-0.69,-2.20,-9.62,-4.92,,0.03,59.12
SW_120,,4.16,-0.46,-0.65,-2.18,-9.63,-4.92,0.03,,59.68
sFC,,52.36,59.69,62.94,39.46,30.94,60.54,59.12,59.68,
