,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.0585e-02,7.6633e-02,3.1744e-10,3.4553e-16,1.6545e-12,7.3219e-09,6.5983e-07,2.5616e-04
DCC_joint,,6.0585e-02,,9.1958e-01,1.0114e-12,5.6938e-18,2.2226e-14,7.8733e-11,6.3656e-09,5.9453e-03
DCC_bivariate_loop,,7.6633e-02,9.1958e-01,,1.7954e-12,8.9639e-18,3.4025e-14,1.1604e-10,9.1708e-09,6.0966e-03
SW_cross_validated,,3.1744e-10,1.0114e-12,1.7954e-12,,5.0830e-13,3.6271e-06,7.2920e-01,9.7260e-03,1.2409e-14
SW_15,,3.4553e-16,5.6938e-18,8.9639e-18,5.0830e-13,,9.3024e-09,7.6958e-12,1.1296e-12,3.3679e-19
SW_30,,1.6545e-12,2.2226e-14,3.4025e-14,3.6271e-06,9.3024e-09,,1.4609e-05,2.4053e-07,9.7013e-16
SW_60,,7.3219e-09,7.8733e-11,1.1604e-10,7.2920e-01,7.6958e-12,1.4609e-05,,3.9107e-02,2.3255e-12
SW_120,,6.5983e-07,6.3656e-09,9.1708e-09,9.7260e-03,1.1296e-12,2.4053e-07,3.9107e-02,,1.4504e-10
sFC,,2.5616e-04,5.9453e-03,6.0966e-03,1.2409e-14,3.3679e-19,9.7013e-16,2.3255e-12,1.4504e-10,
