,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.6674e-03,7.6671e-04,2.4539e-02,3.2966e-05,1.2554e-01,2.2727e-01,9.1022e-03,8.5935e-02
DCC_joint,,6.6674e-03,,2.0713e-01,6.2126e-06,5.3161e-07,3.2056e-03,2.4647e-03,2.2618e-06,1.4258e-02
DCC_bivariate_loop,,7.6671e-04,2.0713e-01,,7.6259e-07,1.9942e-07,1.0019e-03,5.5590e-04,3.0540e-07,2.1799e-04
SW_cross_validated,,2.4539e-02,6.2126e-06,7.6259e-07,,7.3159e-04,8.9011e-01,5.8411e-01,6.1375e-01,3.1671e-05
SW_15,,3.2966e-05,5.3161e-07,1.9942e-07,7.3159e-04,,7.2304e-03,9.9896e-04,1.4911e-03,1.5264e-06
SW_30,,1.2554e-01,3.2056e-03,1.0019e-03,8.9011e-01,7.2304e-03,,6.1231e-01,8.7361e-01,1.5104e-02
SW_60,,2.2727e-01,2.4647e-03,5.5590e-04,5.8411e-01,9.9896e-04,6.1231e-01,,3.6756e-01,1.6454e-02
SW_120,,9.1022e-03,2.2618e-06,3.0540e-07,6.1375e-01,1.4911e-03,8.7361e-01,3.6756e-01,,9.3107e-06
sFC,,8.5935e-02,1.4258e-02,2.1799e-04,3.1671e-05,1.5264e-06,1.5104e-02,1.6454e-02,9.3107e-06,
