,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.07,-4.04,2.43,5.47,1.60,1.24,2.90,-1.83
DCC_joint,,-3.07,,-1.31,6.29,7.57,3.40,3.52,6.81,2.71
DCC_bivariate_loop,,-4.04,-1.31,,7.38,8.12,3.92,4.19,7.88,4.61
SW_cross_validated,,2.43,6.29,7.38,,4.06,0.14,-0.56,0.51,-5.50
SW_15,,5.47,7.57,8.12,4.06,,-3.03,-3.92,-3.74,-7.01
SW_30,,1.60,3.40,3.92,0.14,-3.03,,-0.52,0.16,-2.69
SW_60,,1.24,3.52,4.19,-0.56,-3.92,-0.52,,0.92,-2.65
SW_120,,2.90,6.81,7.88,0.51,-3.74,0.16,0.92,,-6.09
sFC,,-1.83,2.71,4.61,-5.50,-7.01,-2.69,-2.65,-6.09,
