,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.03,2.35,2.83,8.59,3.56,2.45,7.03,89.46
DCC_joint,,1.03,,1.33,2.17,7.95,2.81,1.31,5.80,87.30
DCC_bivariate_loop,,2.35,1.33,,1.31,7.07,1.81,-0.18,4.16,82.80
SW_cross_validated,,2.83,2.17,1.31,,4.66,0.23,-1.47,1.07,41.36
SW_15,,8.59,7.95,7.07,4.66,,-4.82,-7.46,-5.09,33.52
SW_30,,3.56,2.81,1.81,0.23,-4.82,,-2.03,0.92,49.24
SW_60,,2.45,1.31,-0.18,-1.47,-7.46,-2.03,,5.04,105.21
SW_120,,7.03,5.80,4.16,1.07,-5.09,0.92,5.04,,112.01
sFC,,89.46,87.30,82.80,41.36,33.52,49.24,105.21,112.01,
