,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0078,0.0045,0.0011,0.0000,0.0000,0.0222,0.02,0.0000
DCC_joint,nan,-4.6099,-,1.,1.,0.0000,0.0110,1.,1.,0.0000
DCC_bivariate_loop,nan,-4.8644,-0.1782,-,1.,0.0000,0.0122,1.,1.,0.0000
SW_cross_validated,nan,-5.5321,-1.8169,-1.7087,-,0.0002,1.,1.,1.,0.0000
SW_15,nan,-12.3478,-9.2874,-9.3195,-6.3947,-,0.0003,0.0000,0.0000,0.0000
SW_30,nan,-8.6327,-4.4538,-4.4105,-1.6251,6.0945,-,0.0039,0.0040,0.0000
SW_60,nan,-4.1384,0.4959,0.686,2.2043,9.6236,4.9233,-,1.,0.0000
SW_120,nan,-4.1858,0.4634,0.6538,2.1837,9.6291,4.9156,-0.0347,-,0.0000
sFC,nan,-52.7127,-59.6922,-62.9406,-39.4552,-30.9353,-60.5449,-59.1212,-59.6759,-
