,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.71,0.34,0.13,1.00,0.01,0.01,2.98,3.15
DCC_joint,,0.71,,0.85,1.08,0.63,1.29,1.28,5.53,7.37
DCC_bivariate_loop,,0.34,0.85,,0.38,1.23,0.63,0.62,6.42,8.50
SW_cross_validated,,0.13,1.08,0.38,,1.40,0.23,0.22,5.56,6.60
SW_15,,1.00,0.63,1.23,1.40,,1.57,1.56,3.13,3.58
SW_30,,0.01,1.29,0.63,0.23,1.57,,0.01,5.55,6.45
SW_60,,0.01,1.28,0.62,0.22,1.56,0.01,,5.54,6.46
SW_120,,2.98,5.53,6.42,5.56,3.13,5.55,5.54,,0.20
sFC,,3.15,7.37,8.50,6.60,3.58,6.45,6.46,0.20,
