,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.00,-1.88,12.35,27.61,16.94,10.13,7.45,-4.54
DCC_joint,,-2.00,,0.10,17.44,34.83,21.77,13.45,10.22,-3.12
DCC_bivariate_loop,,-1.88,0.10,,16.86,33.95,21.24,13.14,9.98,-3.11
SW_cross_validated,,12.35,17.44,16.86,,18.16,6.56,-0.35,-2.89,-22.51
SW_15,,27.61,34.83,33.95,18.16,,-9.97,-15.47,-17.33,-40.83
SW_30,,16.94,21.77,21.24,6.56,-9.97,,-5.87,-8.01,-26.04
SW_60,,10.13,13.45,13.14,-0.35,-15.47,-5.87,,-2.22,-16.61
SW_120,,7.45,10.22,9.98,-2.89,-17.33,-8.01,-2.22,,-12.96
sFC,,-4.54,-3.12,-3.11,-22.51,-40.83,-26.04,-16.61,-12.96,
