,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,1.,1.,1.,0.0001,0.0001
DCC_joint,nan,-1.5793,-,1.,0.9658,1.,0.3511,0.3684,0.0000,0.0000
DCC_bivariate_loop,nan,-0.751,1.8961,-,1.,0.4808,1.,1.,0.0000,0.0000
SW_cross_validated,nan,-0.289,2.4107,0.8465,-,0.2118,1.,1.,0.0000,0.0000
SW_15,nan,-2.2371,-1.3984,-2.7435,-3.1224,-,0.0921,0.0958,0.0001,0.0000
SW_30,nan,0.0291,2.8901,1.4012,0.5249,3.4998,-,1.,0.0000,0.0000
SW_60,nan,0.0144,2.8678,1.3761,0.5011,3.482,-0.0237,-,0.0000,0.0000
SW_120,nan,-6.6707,-12.3736,-14.366,-12.4414,-7.0046,-12.4003,-12.3974,-,1.
sFC,nan,-7.0395,-16.4687,-19.0067,-14.7591,-8.0133,-14.4328,-14.4394,-0.4577,-
