,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.02,4.04,8.49,40.88,23.19,15.64,7.89,3.03
DCC_joint,,4.02,,1.10,4.27,30.00,17.19,10.58,4.96,-0.67
DCC_bivariate_loop,,4.04,1.10,,2.31,21.11,12.57,7.34,3.40,-1.59
SW_cross_validated,,8.49,4.27,2.31,,22.86,12.12,5.95,1.65,-4.74
SW_15,,40.88,30.00,21.11,22.86,,-8.85,-15.82,-15.13,-29.40
SW_30,,23.19,17.19,12.57,12.12,-8.85,,-6.10,-7.85,-17.25
SW_60,,15.64,10.58,7.34,5.95,-15.82,-6.10,,-3.02,-10.85
SW_120,,7.89,4.96,3.40,1.65,-15.13,-7.85,-3.02,,-5.33
sFC,,3.03,-0.67,-1.59,-4.74,-29.40,-17.25,-10.85,-5.33,
