,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.06,2.53,0.68,4.95,0.58,2.49,22.07,27.40
DCC_joint,,3.06,,-0.96,-4.03,3.02,-3.89,-0.69,36.77,48.24
DCC_bivariate_loop,,2.53,-0.96,,-3.22,4.30,-3.12,0.16,41.43,54.26
SW_cross_validated,,0.68,-4.03,-3.22,,7.88,-0.12,2.93,46.65,59.97
SW_15,,4.95,3.02,4.30,7.88,,-7.36,-3.46,43.24,59.28
SW_30,,0.58,-3.89,-3.12,-0.12,-7.36,,2.88,41.13,52.39
SW_60,,2.49,-0.69,0.16,2.93,-3.46,2.88,,32.32,41.83
SW_120,,22.07,36.77,41.43,46.65,43.24,41.13,32.32,,35.86
sFC,,27.40,48.24,54.26,59.97,59.28,52.39,41.83,35.86,
