,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0841,0.0742,1.,0.0001,1.,1.,1.,0.0000
DCC_joint,nan,-3.5408,-,1.,0.0594,0.2666,1.,0.2574,0.0050,0.0000
DCC_bivariate_loop,nan,-3.597,-0.1099,-,0.0527,0.3912,1.,0.2240,0.0046,0.0000
SW_cross_validated,nan,-0.3041,3.6969,3.7508,-,0.0000,1.,1.,1.,0.0000
SW_15,nan,-6.6532,-3.017,-2.8398,-7.4201,-,0.0104,0.0003,0.0000,0.0000
SW_30,nan,-2.3247,1.3099,1.4004,-2.3153,4.4812,-,1.,0.0896,0.0000
SW_60,nan,-0.5642,3.0332,3.0967,-0.3218,6.2034,1.7841,-,1.,0.0000
SW_120,nan,0.9481,4.8134,4.8508,1.4077,8.3731,3.5122,1.5752,-,0.0000
sFC,nan,-17.9799,-15.1497,-14.6468,-21.6906,-14.0147,-16.884,-17.9571,-21.3607,-
