,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.4134e-01,8.5408e-01,9.4894e-02,3.1325e-09,8.3058e-05,6.8833e-02,2.3556e-01,7.8198e-03
DCC_joint,,8.4134e-01,,6.2075e-01,4.3197e-02,3.9889e-11,3.3851e-06,1.9837e-02,1.0637e-01,1.0859e-03
DCC_bivariate_loop,,8.5408e-01,6.2075e-01,,8.4762e-02,1.1509e-10,1.1702e-05,4.9947e-02,2.2310e-01,4.4131e-04
SW_cross_validated,,9.4894e-02,4.3197e-02,8.4762e-02,,1.4497e-06,2.8411e-02,8.9954e-01,4.6718e-01,2.5990e-04
SW_15,,3.1325e-09,3.9889e-11,1.1509e-10,1.4497e-06,,6.0990e-06,5.3334e-08,1.3707e-08,2.0539e-13
SW_30,,8.3058e-05,3.3851e-06,1.1702e-05,2.8411e-02,6.0990e-06,,6.4738e-03,1.1031e-03,3.7642e-09
SW_60,,6.8833e-02,1.9837e-02,4.9947e-02,8.9954e-01,5.3334e-08,6.4738e-03,,4.7280e-01,2.2551e-05
SW_120,,2.3556e-01,1.0637e-01,2.2310e-01,4.6718e-01,1.3707e-08,1.1031e-03,4.7280e-01,,1.5976e-04
sFC,,7.8198e-03,1.0859e-03,4.4131e-04,2.5990e-04,2.0539e-13,3.7642e-09,2.2551e-05,1.5976e-04,
