,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.64,-2.26,0.74,6.13,-0.14,-4.67,3.99,-0.89
DCC_joint,,-3.64,,0.94,3.81,7.86,2.46,-0.09,6.39,3.14
DCC_bivariate_loop,,-2.26,0.94,,2.57,6.72,1.54,-1.15,4.83,1.76
SW_cross_validated,,0.74,3.81,2.57,,5.15,-0.61,-4.62,2.49,-1.47
SW_15,,6.13,7.86,6.72,5.15,,-4.81,-8.80,-3.78,-6.75
SW_30,,-0.14,2.46,1.54,-0.61,-4.81,,-2.80,2.43,-0.34
SW_60,,-4.67,-0.09,-1.15,-4.62,-8.80,-2.80,,8.11,4.12
SW_120,,3.99,6.39,4.83,2.49,-3.78,2.43,8.11,,-5.11
sFC,,-0.89,3.14,1.76,-1.47,-6.75,-0.34,4.12,-5.11,
