,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.58,1.61,0.14,2.97,1.04,0.25,0.42,8.02
DCC_joint,,1.58,,0.05,1.65,1.35,0.59,1.36,2.15,6.78
DCC_bivariate_loop,,1.61,0.05,,1.68,1.27,0.63,1.38,2.17,6.55
SW_cross_validated,,0.14,1.65,1.68,,3.32,1.04,0.14,0.63,9.70
SW_15,,2.97,1.35,1.27,3.32,,2.00,2.77,3.74,6.27
SW_30,,1.04,0.59,0.63,1.04,2.00,,0.80,1.57,7.55
SW_60,,0.25,1.36,1.38,0.14,2.77,0.80,,0.70,8.03
SW_120,,0.42,2.15,2.17,0.63,3.74,1.57,0.70,,9.55
sFC,,8.02,6.78,6.55,9.70,6.27,7.55,8.03,9.55,
