,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.1348e-01,6.8557e-01,1.9095e-04,1.0382e-10,2.3219e-07,1.9657e-05,1.9321e-04,7.6695e-01
DCC_joint,,3.1348e-01,,2.7564e-01,2.2677e-08,6.1383e-17,6.2265e-13,7.1375e-10,3.5941e-08,3.1819e-01
DCC_bivariate_loop,,6.8557e-01,2.7564e-01,,1.2957e-07,1.7517e-16,2.5789e-12,3.6020e-09,1.9597e-07,9.0272e-01
SW_cross_validated,,1.9095e-04,2.2677e-08,1.2957e-07,,3.3116e-11,8.8942e-05,1.6103e-01,9.2092e-01,1.9283e-06
SW_15,,1.0382e-10,6.1383e-17,1.7517e-16,3.3116e-11,,1.6546e-10,5.9739e-11,1.0048e-10,4.1404e-14
SW_30,,2.3219e-07,6.2265e-13,2.5789e-12,8.8942e-05,1.6546e-10,,1.8417e-03,1.9792e-04,2.4514e-10
SW_60,,1.9657e-05,7.1375e-10,3.6020e-09,1.6103e-01,5.9739e-11,1.8417e-03,,2.1013e-01,9.1568e-08
SW_120,,1.9321e-04,3.5941e-08,1.9597e-07,9.2092e-01,1.0048e-10,1.9792e-04,2.1013e-01,,2.3887e-06
sFC,,7.6695e-01,3.1819e-01,9.0272e-01,1.9283e-06,4.1404e-14,2.4514e-10,9.1568e-08,2.3887e-06,
