,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.74,0.65,1.03,0.19,1.44,1.23,1.13,1.49
DCC_joint,,0.74,,0.34,0.76,1.31,1.81,1.10,5.15,7.99
DCC_bivariate_loop,,0.65,0.34,,0.95,1.09,2.03,1.26,4.92,7.72
SW_cross_validated,,1.03,0.76,0.95,,1.59,0.72,0.40,4.21,5.40
SW_15,,0.19,1.31,1.09,1.59,,2.49,1.79,2.81,4.04
SW_30,,1.44,1.81,2.03,0.72,2.49,,0.21,5.40,6.93
SW_60,,1.23,1.10,1.26,0.40,1.79,0.21,,4.01,4.90
SW_120,,1.13,5.15,4.92,4.21,2.81,5.40,4.01,,0.90
sFC,,1.49,7.99,7.72,5.40,4.04,6.93,4.90,0.90,
