,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.57,7.66,1.80,18.04,11.34,4.50,1.81,-5.94
DCC_joint,,7.57,,0.07,-4.45,8.45,2.28,-2.96,-5.64,-14.18
DCC_bivariate_loop,,7.66,0.07,,-4.52,8.38,2.20,-3.04,-5.72,-14.30
SW_cross_validated,,1.80,-4.45,-4.52,,12.02,6.82,1.91,-0.31,-6.30
SW_15,,18.04,8.45,8.38,12.02,,-7.33,-11.94,-15.31,-29.31
SW_30,,11.34,2.28,2.20,6.82,-7.33,,-5.70,-8.89,-21.02
SW_60,,4.50,-2.96,-3.04,1.91,-11.94,-5.70,,-2.64,-10.70
SW_120,,1.81,-5.64,-5.72,-0.31,-15.31,-8.89,-2.64,,-7.76
sFC,,-5.94,-14.18,-14.30,-6.30,-29.31,-21.02,-10.70,-7.76,
