,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.20,0.19,1.76,10.70,5.05,1.94,1.23,-2.99
DCC_joint,,-0.20,,0.50,2.18,14.02,6.60,2.56,1.70,-3.88
DCC_bivariate_loop,,0.19,0.50,,1.82,13.14,5.98,2.10,1.26,-4.29
SW_cross_validated,,1.76,2.18,1.82,,7.04,2.38,-0.13,-0.74,-4.53
SW_15,,10.70,14.02,13.14,7.04,,-6.30,-8.88,-9.72,-19.14
SW_30,,5.05,6.60,5.98,2.38,-6.30,,-3.08,-3.88,-10.57
SW_60,,1.94,2.56,2.10,-0.13,-8.88,-3.08,,-0.73,-5.66
SW_120,,1.23,1.70,1.26,-0.74,-9.72,-3.88,-0.73,,-4.75
sFC,,-2.99,-3.88,-4.29,-4.53,-19.14,-10.57,-5.66,-4.75,
