,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.74,0.86,0.34,3.65,0.64,0.13,0.38,6.21
DCC_joint,,0.74,,0.18,0.33,3.91,0.12,0.50,0.11,6.84
DCC_bivariate_loop,,0.86,0.18,,0.46,3.56,0.30,0.61,0.21,6.52
SW_cross_validated,,0.34,0.33,0.46,,3.18,0.23,0.18,0.11,5.79
SW_15,,3.65,3.91,3.56,3.18,,3.96,2.97,2.09,4.18
SW_30,,0.64,0.12,0.30,0.23,3.96,,0.41,0.05,6.86
SW_60,,0.13,0.50,0.61,0.18,2.97,0.41,,0.25,5.38
SW_120,,0.38,0.11,0.21,0.11,2.09,0.05,0.25,,4.21
sFC,,6.21,6.84,6.52,5.79,4.18,6.86,5.38,4.21,
