,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.54,3.60,0.30,6.65,2.32,0.56,-0.95,17.98
DCC_joint,,3.54,,0.11,-3.70,3.02,-1.31,-3.03,-4.81,15.15
DCC_bivariate_loop,,3.60,0.11,,-3.75,2.84,-1.40,-3.10,-4.85,14.65
SW_cross_validated,,0.30,-3.70,-3.75,,7.42,2.32,0.32,-1.41,21.69
SW_15,,6.65,3.02,2.84,7.42,,-4.48,-6.20,-8.37,14.01
SW_30,,2.32,-1.31,-1.40,2.32,-4.48,,-1.78,-3.51,16.88
SW_60,,0.56,-3.03,-3.10,0.32,-6.20,-1.78,,-1.58,17.96
SW_120,,-0.95,-4.81,-4.85,-1.41,-8.37,-3.51,-1.58,,21.36
sFC,,17.98,15.15,14.65,21.69,14.01,16.88,17.96,21.36,
