,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.65,-1.44,-2.29,-0.41,-3.23,-2.74,2.52,3.34
DCC_joint,,-1.65,,0.76,-1.69,2.92,-4.04,-2.46,11.52,17.86
DCC_bivariate_loop,,-1.44,0.76,,-2.13,2.43,-4.54,-2.82,11.00,17.26
SW_cross_validated,,-2.29,-1.69,-2.13,,3.55,-1.62,-0.89,9.41,12.07
SW_15,,-0.41,2.92,2.43,3.55,,-5.57,-4.01,6.28,9.03
SW_30,,-3.23,-4.04,-4.54,-1.62,-5.57,,0.47,12.06,15.49
SW_60,,-2.74,-2.46,-2.82,-0.89,-4.01,0.47,,8.97,10.97
SW_120,,2.52,11.52,11.00,9.41,6.28,12.06,8.97,,2.01
sFC,,3.34,17.86,17.26,12.07,9.03,15.49,10.97,2.01,
