,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,1.,0.0000,0.0030,1.,1.,0.2806
DCC_joint,nan,0.2065,-,1.,1.,0.0000,0.0001,0.7141,1.,0.0391
DCC_bivariate_loop,nan,-0.1829,-0.5035,-,1.,0.0000,0.0004,1.,1.,0.0159
SW_cross_validated,nan,-1.7596,-2.1751,-1.8242,-,0.0001,1.,1.,1.,0.0094
SW_15,nan,-10.6874,-14.0161,-13.1431,-7.0362,-,0.0002,0.0000,0.0000,0.0000
SW_30,nan,-5.0452,-6.5988,-5.9816,-2.3828,6.3027,-,0.2331,0.0397,0.0000
SW_60,nan,-1.9312,-2.5563,-2.1015,0.128,8.8848,3.0787,-,1.,0.0008
SW_120,nan,-1.2235,-1.6999,-1.2619,0.7428,9.7243,3.8776,0.7333,-,0.0058
sFC,nan,2.9935,3.8847,4.2894,4.5289,19.1402,10.5729,5.6648,4.7505,-
